Tanggal,SUM of IHSG
Sat Sep 26 2015 00:00:00 GMT+0700 (Western Indonesia Time),4209.44
Sun Sep 27 2015 00:00:00 GMT+0700 (Western Indonesia Time),4209.44
Mon Sep 28 2015 00:00:00 GMT+0700 (Western Indonesia Time),4120.5
Tue Sep 29 2015 00:00:00 GMT+0700 (Western Indonesia Time),4178.41
Wed Sep 30 2015 00:00:00 GMT+0700 (Western Indonesia Time),4223.91
Thu Oct 01 2015 00:00:00 GMT+0700 (Western Indonesia Time),4254.88
Fri Oct 02 2015 00:00:00 GMT+0700 (Western Indonesia Time),4207.8
Sat Oct 03 2015 00:00:00 GMT+0700 (Western Indonesia Time),4207.8
Sun Oct 04 2015 00:00:00 GMT+0700 (Western Indonesia Time),4207.8
Mon Oct 05 2015 00:00:00 GMT+0700 (Western Indonesia Time),4343.7
Tue Oct 06 2015 00:00:00 GMT+0700 (Western Indonesia Time),4445.78
Wed Oct 07 2015 00:00:00 GMT+0700 (Western Indonesia Time),4487.13
Thu Oct 08 2015 00:00:00 GMT+0700 (Western Indonesia Time),4491.43
Fri Oct 09 2015 00:00:00 GMT+0700 (Western Indonesia Time),4589.34
Sat Oct 10 2015 00:00:00 GMT+0700 (Western Indonesia Time),4589.34
Sun Oct 11 2015 00:00:00 GMT+0700 (Western Indonesia Time),4589.34
Mon Oct 12 2015 00:00:00 GMT+0700 (Western Indonesia Time),4630.71
Tue Oct 13 2015 00:00:00 GMT+0700 (Western Indonesia Time),4483.08
Wed Oct 14 2015 00:00:00 GMT+0700 (Western Indonesia Time),4483.08
Thu Oct 15 2015 00:00:00 GMT+0700 (Western Indonesia Time),4507.19
Fri Oct 16 2015 00:00:00 GMT+0700 (Western Indonesia Time),4521.88
Sat Oct 17 2015 00:00:00 GMT+0700 (Western Indonesia Time),4521.88
Sun Oct 18 2015 00:00:00 GMT+0700 (Western Indonesia Time),4521.88
Mon Oct 19 2015 00:00:00 GMT+0700 (Western Indonesia Time),4569.84
Tue Oct 20 2015 00:00:00 GMT+0700 (Western Indonesia Time),4585.82
Wed Oct 21 2015 00:00:00 GMT+0700 (Western Indonesia Time),4605.23
Thu Oct 22 2015 00:00:00 GMT+0700 (Western Indonesia Time),4584.56
Fri Oct 23 2015 00:00:00 GMT+0700 (Western Indonesia Time),4653.15
Sat Oct 24 2015 00:00:00 GMT+0700 (Western Indonesia Time),4653.15
Sun Oct 25 2015 00:00:00 GMT+0700 (Western Indonesia Time),4653.15
Mon Oct 26 2015 00:00:00 GMT+0700 (Western Indonesia Time),4691.71
Tue Oct 27 2015 00:00:00 GMT+0700 (Western Indonesia Time),4674.06
Wed Oct 28 2015 00:00:00 GMT+0700 (Western Indonesia Time),4608.74
Thu Oct 29 2015 00:00:00 GMT+0700 (Western Indonesia Time),4472.02
Fri Oct 30 2015 00:00:00 GMT+0700 (Western Indonesia Time),4455.18
Sat Oct 31 2015 00:00:00 GMT+0700 (Western Indonesia Time),4455.18
Sun Nov 01 2015 00:00:00 GMT+0700 (Western Indonesia Time),4455.18
Mon Nov 02 2015 00:00:00 GMT+0700 (Western Indonesia Time),4464.96
Tue Nov 03 2015 00:00:00 GMT+0700 (Western Indonesia Time),4533.09
Wed Nov 04 2015 00:00:00 GMT+0700 (Western Indonesia Time),4612.56
Thu Nov 05 2015 00:00:00 GMT+0700 (Western Indonesia Time),4577.23
Fri Nov 06 2015 00:00:00 GMT+0700 (Western Indonesia Time),4566.55
Sat Nov 07 2015 00:00:00 GMT+0700 (Western Indonesia Time),4566.55
Sun Nov 08 2015 00:00:00 GMT+0700 (Western Indonesia Time),4566.55
Mon Nov 09 2015 00:00:00 GMT+0700 (Western Indonesia Time),4499.51
Tue Nov 10 2015 00:00:00 GMT+0700 (Western Indonesia Time),4451.05
Wed Nov 11 2015 00:00:00 GMT+0700 (Western Indonesia Time),4451.59
Thu Nov 12 2015 00:00:00 GMT+0700 (Western Indonesia Time),4462.23
Fri Nov 13 2015 00:00:00 GMT+0700 (Western Indonesia Time),4472.84
Sat Nov 14 2015 00:00:00 GMT+0700 (Western Indonesia Time),4472.84
Sun Nov 15 2015 00:00:00 GMT+0700 (Western Indonesia Time),4472.84
Mon Nov 16 2015 00:00:00 GMT+0700 (Western Indonesia Time),4442.18
Tue Nov 17 2015 00:00:00 GMT+0700 (Western Indonesia Time),4500.95
Wed Nov 18 2015 00:00:00 GMT+0700 (Western Indonesia Time),4497.91
Thu Nov 19 2015 00:00:00 GMT+0700 (Western Indonesia Time),4518.94
Fri Nov 20 2015 00:00:00 GMT+0700 (Western Indonesia Time),4561.33
Sat Nov 21 2015 00:00:00 GMT+0700 (Western Indonesia Time),4561.33
Sun Nov 22 2015 00:00:00 GMT+0700 (Western Indonesia Time),4561.33
Mon Nov 23 2015 00:00:00 GMT+0700 (Western Indonesia Time),4541.07
Tue Nov 24 2015 00:00:00 GMT+0700 (Western Indonesia Time),4545.38
Wed Nov 25 2015 00:00:00 GMT+0700 (Western Indonesia Time),4585.55
Thu Nov 26 2015 00:00:00 GMT+0700 (Western Indonesia Time),4597.06
Fri Nov 27 2015 00:00:00 GMT+0700 (Western Indonesia Time),4560.56
Sat Nov 28 2015 00:00:00 GMT+0700 (Western Indonesia Time),4560.56
Sun Nov 29 2015 00:00:00 GMT+0700 (Western Indonesia Time),4560.56
Mon Nov 30 2015 00:00:00 GMT+0700 (Western Indonesia Time),4446.46
Tue Dec 01 2015 00:00:00 GMT+0700 (Western Indonesia Time),4557.67
Wed Dec 02 2015 00:00:00 GMT+0700 (Western Indonesia Time),4545.86
Thu Dec 03 2015 00:00:00 GMT+0700 (Western Indonesia Time),4537.38
Fri Dec 04 2015 00:00:00 GMT+0700 (Western Indonesia Time),4508.45
Sat Dec 05 2015 00:00:00 GMT+0700 (Western Indonesia Time),4508.45
Sun Dec 06 2015 00:00:00 GMT+0700 (Western Indonesia Time),4508.45
Mon Dec 07 2015 00:00:00 GMT+0700 (Western Indonesia Time),4521.39
Tue Dec 08 2015 00:00:00 GMT+0700 (Western Indonesia Time),4464.18
Wed Dec 09 2015 00:00:00 GMT+0700 (Western Indonesia Time),4464.18
Thu Dec 10 2015 00:00:00 GMT+0700 (Western Indonesia Time),4466.21
Fri Dec 11 2015 00:00:00 GMT+0700 (Western Indonesia Time),4393.52
Sat Dec 12 2015 00:00:00 GMT+0700 (Western Indonesia Time),4393.52
Sun Dec 13 2015 00:00:00 GMT+0700 (Western Indonesia Time),4393.52
Mon Dec 14 2015 00:00:00 GMT+0700 (Western Indonesia Time),4374.19
Tue Dec 15 2015 00:00:00 GMT+0700 (Western Indonesia Time),4409.17
Wed Dec 16 2015 00:00:00 GMT+0700 (Western Indonesia Time),4483.45
Thu Dec 17 2015 00:00:00 GMT+0700 (Western Indonesia Time),4555.96
Fri Dec 18 2015 00:00:00 GMT+0700 (Western Indonesia Time),4468.65
Sat Dec 19 2015 00:00:00 GMT+0700 (Western Indonesia Time),4468.65
Sun Dec 20 2015 00:00:00 GMT+0700 (Western Indonesia Time),4468.65
Mon Dec 21 2015 00:00:00 GMT+0700 (Western Indonesia Time),4490.68
Tue Dec 22 2015 00:00:00 GMT+0700 (Western Indonesia Time),4517.57
Wed Dec 23 2015 00:00:00 GMT+0700 (Western Indonesia Time),4522.65
Thu Dec 24 2015 00:00:00 GMT+0700 (Western Indonesia Time),4522.65
Fri Dec 25 2015 00:00:00 GMT+0700 (Western Indonesia Time),4522.65
Sat Dec 26 2015 00:00:00 GMT+0700 (Western Indonesia Time),4522.65
Sun Dec 27 2015 00:00:00 GMT+0700 (Western Indonesia Time),4522.65
Mon Dec 28 2015 00:00:00 GMT+0700 (Western Indonesia Time),4557.35
Tue Dec 29 2015 00:00:00 GMT+0700 (Western Indonesia Time),4569.36
Wed Dec 30 2015 00:00:00 GMT+0700 (Western Indonesia Time),4593.01
Thu Dec 31 2015 00:00:00 GMT+0700 (Western Indonesia Time),4593.01
Fri Jan 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4593.01
Sat Jan 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4593.01
Sun Jan 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4593.01
Mon Jan 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4525.92
Tue Jan 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4557.82
Wed Jan 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4608.98
Thu Jan 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4530.45
Fri Jan 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4546.29
Sat Jan 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4546.29
Sun Jan 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4546.29
Mon Jan 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),4465.48
Tue Jan 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),4512.53
Wed Jan 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),4537.18
Thu Jan 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),4513.18
Fri Jan 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),4523.98
Sat Jan 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),4523.98
Sun Jan 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),4523.98
Mon Jan 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),4481.28
Tue Jan 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),4491.74
Wed Jan 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),4427.98
Thu Jan 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),4414.13
Fri Jan 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),4456.74
Sat Jan 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),4456.74
Sun Jan 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),4456.74
Mon Jan 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),4505.79
Tue Jan 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),4510.47
Wed Jan 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),4583.63
Thu Jan 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),4602.83
Fri Jan 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),4615.16
Sat Jan 30 2016 00:00:00 GMT+0700 (Western Indonesia Time),4615.16
Sun Jan 31 2016 00:00:00 GMT+0700 (Western Indonesia Time),4615.16
Mon Feb 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4624.64
Tue Feb 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4587.44
Wed Feb 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4596.11
Thu Feb 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4665.82
Fri Feb 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4798.95
Sat Feb 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4798.95
Sun Feb 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4798.95
Mon Feb 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4798.95
Tue Feb 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4768.62
Wed Feb 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4732.48
Thu Feb 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),4775.86
Fri Feb 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),4714.39
Sat Feb 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),4714.39
Sun Feb 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),4714.39
Mon Feb 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),4740.73
Tue Feb 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),4745
Wed Feb 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),4765.51
Thu Feb 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),4778.79
Fri Feb 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),4697.56
Sat Feb 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),4697.56
Sun Feb 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),4697.56
Mon Feb 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),4708.62
Tue Feb 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),4654.05
Wed Feb 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),4657.72
Thu Feb 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),4658.32
Fri Feb 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),4733.15
Sat Feb 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),4733.15
Sun Feb 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),4733.15
Mon Feb 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),4770.96
Tue Mar 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4779.98
Wed Mar 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4836.2
Thu Mar 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4844.04
Fri Mar 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4850.88
Sat Mar 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4850.88
Sun Mar 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4850.88
Mon Mar 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4831.57
Tue Mar 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4811.04
Wed Mar 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4811.04
Thu Mar 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4793.2
Fri Mar 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),4813.78
Sat Mar 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),4813.78
Sun Mar 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),4813.78
Mon Mar 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),4877.53
Tue Mar 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),4849.78
Wed Mar 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),4861.44
Thu Mar 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),4885.69
Fri Mar 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),4885.71
Sat Mar 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),4885.71
Sun Mar 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),4885.71
Mon Mar 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),4885.16
Tue Mar 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),4856.11
Wed Mar 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),4854.18
Thu Mar 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),4827.09
Fri Mar 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),4827.09
Sat Mar 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),4827.09
Sun Mar 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),4827.09
Mon Mar 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),4773.63
Tue Mar 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),4781.3
Wed Mar 30 2016 00:00:00 GMT+0700 (Western Indonesia Time),4816.65
Thu Mar 31 2016 00:00:00 GMT+0700 (Western Indonesia Time),4845.37
Fri Apr 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4843.19
Sat Apr 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4843.19
Sun Apr 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4843.19
Mon Apr 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4850.18
Tue Apr 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4858.07
Wed Apr 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4868.23
Thu Apr 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4867.28
Fri Apr 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4846.7
Sat Apr 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4846.7
Sun Apr 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4846.7
Mon Apr 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),4786.97
Tue Apr 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),4829.57
Wed Apr 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),4853.01
Thu Apr 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.85
Fri Apr 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),4823.57
Sat Apr 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),4823.57
Sun Apr 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),4823.57
Mon Apr 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),4865.53
Tue Apr 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),4881.93
Wed Apr 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),4876.6
Thu Apr 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),4903.09
Fri Apr 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),4914.74
Sat Apr 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),4914.74
Sun Apr 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),4914.74
Mon Apr 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),4878.86
Tue Apr 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.09
Wed Apr 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),4845.66
Thu Apr 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),4848.39
Fri Apr 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),4838.58
Sat Apr 30 2016 00:00:00 GMT+0700 (Western Indonesia Time),4838.58
Sun May 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4838.58
Mon May 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4808.32
Tue May 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4812.26
Wed May 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4822.6
Thu May 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4822.6
Fri May 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4822.6
Sat May 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4822.6
Sun May 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4822.6
Mon May 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4749.31
Tue May 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4763.11
Wed May 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),4799.96
Thu May 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),4803.32
Fri May 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),4761.72
Sat May 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),4761.72
Sun May 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),4761.72
Mon May 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),4731.56
Tue May 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),4729.16
Wed May 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),4734.36
Thu May 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),4704.22
Fri May 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),4711.88
Sat May 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),4711.88
Sun May 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),4711.88
Mon May 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),4743.66
Tue May 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),4710.78
Wed May 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),4772.98
Thu May 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),4784.56
Fri May 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.73
Sat May 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.73
Sun May 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.73
Mon May 30 2016 00:00:00 GMT+0700 (Western Indonesia Time),4836.03
Tue May 31 2016 00:00:00 GMT+0700 (Western Indonesia Time),4796.87
Wed Jun 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4839.67
Thu Jun 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4833.23
Fri Jun 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4853.92
Sat Jun 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4853.92
Sun Jun 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4853.92
Mon Jun 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4896.02
Tue Jun 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4933.99
Wed Jun 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4916.06
Thu Jun 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4876.79
Fri Jun 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4848.06
Sat Jun 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),4848.06
Sun Jun 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),4848.06
Mon Jun 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),4807.23
Tue Jun 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),4821.59
Wed Jun 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.82
Thu Jun 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),4814.39
Fri Jun 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),4835.14
Sat Jun 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),4835.14
Sun Jun 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),4835.14
Mon Jun 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),4863.53
Tue Jun 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),4878.71
Wed Jun 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),4896.85
Thu Jun 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),4874.31
Fri Jun 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),4834.57
Sat Jun 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),4834.57
Sun Jun 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),4834.57
Mon Jun 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),4836.05
Tue Jun 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),4882.17
Wed Jun 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),4980.1
Thu Jun 30 2016 00:00:00 GMT+0700 (Western Indonesia Time),5016.65
Fri Jul 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Sat Jul 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Sun Jul 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Mon Jul 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Tue Jul 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Wed Jul 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Thu Jul 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Fri Jul 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Sat Jul 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Sun Jul 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),4971.58
Mon Jul 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),5069.02
Tue Jul 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),5099.53
Wed Jul 13 2016 00:00:00 GMT+0700 (Western Indonesia Time),5133.93
Thu Jul 14 2016 00:00:00 GMT+0700 (Western Indonesia Time),5083.54
Fri Jul 15 2016 00:00:00 GMT+0700 (Western Indonesia Time),5110.18
Sat Jul 16 2016 00:00:00 GMT+0700 (Western Indonesia Time),5110.18
Sun Jul 17 2016 00:00:00 GMT+0700 (Western Indonesia Time),5110.18
Mon Jul 18 2016 00:00:00 GMT+0700 (Western Indonesia Time),5127.5
Tue Jul 19 2016 00:00:00 GMT+0700 (Western Indonesia Time),5172.83
Wed Jul 20 2016 00:00:00 GMT+0700 (Western Indonesia Time),5242.82
Thu Jul 21 2016 00:00:00 GMT+0700 (Western Indonesia Time),5216.97
Fri Jul 22 2016 00:00:00 GMT+0700 (Western Indonesia Time),5197.25
Sat Jul 23 2016 00:00:00 GMT+0700 (Western Indonesia Time),5197.25
Sun Jul 24 2016 00:00:00 GMT+0700 (Western Indonesia Time),5197.25
Mon Jul 25 2016 00:00:00 GMT+0700 (Western Indonesia Time),5220.8
Tue Jul 26 2016 00:00:00 GMT+0700 (Western Indonesia Time),5224.4
Wed Jul 27 2016 00:00:00 GMT+0700 (Western Indonesia Time),5274.36
Thu Jul 28 2016 00:00:00 GMT+0700 (Western Indonesia Time),5299.21
Fri Jul 29 2016 00:00:00 GMT+0700 (Western Indonesia Time),5215.99
Sat Jul 30 2016 00:00:00 GMT+0700 (Western Indonesia Time),5215.99
Sun Jul 31 2016 00:00:00 GMT+0700 (Western Indonesia Time),5215.99
Mon Aug 01 2016 00:00:00 GMT+0700 (Western Indonesia Time),5361.58
Tue Aug 02 2016 00:00:00 GMT+0700 (Western Indonesia Time),5373.32
Wed Aug 03 2016 00:00:00 GMT+0700 (Western Indonesia Time),5351.88
Thu Aug 04 2016 00:00:00 GMT+0700 (Western Indonesia Time),5373.86
Fri Aug 05 2016 00:00:00 GMT+0700 (Western Indonesia Time),5420.25
Sat Aug 06 2016 00:00:00 GMT+0700 (Western Indonesia Time),5420.25
Sun Aug 07 2016 00:00:00 GMT+0700 (Western Indonesia Time),5420.25
Mon Aug 08 2016 00:00:00 GMT+0700 (Western Indonesia Time),5458.98
Tue Aug 09 2016 00:00:00 GMT+0700 (Western Indonesia Time),5440.29
Wed Aug 10 2016 00:00:00 GMT+0700 (Western Indonesia Time),5423.95
Thu Aug 11 2016 00:00:00 GMT+0700 (Western Indonesia Time),5419.09
Fri Aug 12 2016 00:00:00 GMT+0700 (Western Indonesia Time),5377.2
